                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    101,                0.42436,                0.27062,                 1.1918,                0.99055,                 0.9845,                 0.9908,                  0.788,                0.83375,                 0.3393,                 2.0309,              0.0010256,              0.0010256,              0.0010256
                    102,                 0.4278,                0.27032,                 1.1775,                0.99218,                0.98417,                 0.9908,                0.77099,                0.86003,                0.33554,                 2.1494,                0.00101,                0.00101,                0.00101
                    103,                0.43205,                0.26929,                 1.1723,                0.99225,                0.99225,                0.99453,                0.78564,                0.83361,                0.32437,                 2.1845,             0.00099445,             0.00099445,             0.00099445
                    104,                0.43327,                0.27227,                 1.2194,                0.98717,                0.99225,                0.99438,                0.77527,                0.85405,                0.33746,                 2.1299,              0.0009789,              0.0009789,              0.0009789
                    105,                0.42665,                0.26472,                 1.1975,                0.98953,                0.99225,                0.99438,                0.78616,                0.82895,                0.33327,                 2.0838,             0.00096336,             0.00096336,             0.00096336
                    106,                0.43072,                0.27194,                 1.1834,                0.99219,                 0.9845,                 0.9907,                0.78345,                0.85455,                0.33364,                  2.146,             0.00094784,             0.00094784,             0.00094784
                    107,                0.43005,                0.26579,                 1.2026,                0.99223,                0.98971,                0.99453,                0.79014,                0.82571,                0.33059,                 2.1079,             0.00093233,             0.00093233,             0.00093233
                    108,                0.42669,                0.26836,                 1.1768,                0.98462,                0.99225,                0.99438,                0.78426,                0.84495,                 0.3362,                 2.1173,             0.00091683,             0.00091683,             0.00091683
                    109,                0.41512,                0.26647,                 1.1766,                0.99156,                0.99225,                0.99453,                0.79151,                0.82582,                0.32405,                 2.1498,             0.00090136,             0.00090136,             0.00090136
                    110,                0.41111,                0.25965,                 1.1822,                0.99218,                0.98318,                0.99072,                0.77357,                0.85292,                0.34432,                 2.1149,             0.00088592,             0.00088592,             0.00088592
                    111,                0.41013,                0.25744,                 1.1779,                0.98462,                0.99225,                0.99414,                0.78974,                0.84515,                0.33241,                 2.1194,             0.00087051,             0.00087051,             0.00087051
                    112,                0.40607,                0.25817,                 1.1694,                0.98462,                0.99225,                0.99422,                0.78516,                0.84846,                0.33516,                  2.142,             0.00085513,             0.00085513,             0.00085513
                    113,                 0.4081,                0.26197,                 1.1514,                0.99022,                 0.9845,                0.99088,                0.78107,                0.84465,                0.33301,                 2.1511,             0.00083979,             0.00083979,             0.00083979
